,Unnamed: 0,RA,DEC,Redshift,TrueLabels,labels
2078,2078,111.583453,42.046211,0.0266403333333333,CGB46045,166
371,371,112.272427,26.916906,0.0264396666666666,CGB13667,167
372,372,112.323022,27.900209,0.0028746666666666,CGB11946,168
1562,1562,112.514868,43.379262,0.0263433333333333,CGB48524,169
2050,2050,113.620169,41.207082,0.0431533333333333,CGB29974,170
1542,1542,113.633758,41.215263,0.042766,CGB29974,170
1901,1901,113.642094,41.215925,0.042345,CGB29974,170
1902,1902,114.178971,43.304996,0.019698,CGB48908,171
1569,1569,114.539161,44.842515,0.0422183333333333,CGA1242,172
1938,1938,114.541137,44.836163,0.0417103333333333,CGA1242,172
1434,1434,114.802551,31.351641,0.0412986666666666,CGA2164,173
373,373,115.140258,34.229863,0.015085,CGB68800,174
374,374,115.480833,16.8025,0.0009066666666666,CGB67914,175
1506,1506,115.855768,37.945389,0.0464113333333333,CGB60591,176
375,375,116.09856,40.343645,0.0195463333333333,CGB28106,177
1298,1298,116.262981,21.695292,0.028505,CGB13663,178
1789,1789,116.653903,41.413333,0.02823,CGB65694,179
1903,1903,116.738528,18.086278,0.0296803333333333,CGB41314,180
1302,1302,116.805278,22.153651,0.044353,CGA495,181
2353,2353,116.904309,30.988561,0.0125,CGB11546,182
2284,2284,116.912827,22.908995,0.04482,CGA915,183
1317,1317,116.91492,22.908194,0.0452766666666666,CGA915,183
1253,1253,117.003177,18.622161,0.0452016666666666,CGB23998,184
1252,1252,117.021702,18.615611,0.0457243333333333,CGB23998,184
376,376,117.075911,28.036516,0.0272156666666666,CGB24424,185
2362,2362,117.510415,11.423611,0.032531,CGB10716,186
1250,1250,117.757503,18.262688,0.0446403333333333,CGB41607,187
1267,1267,117.803669,19.578444,0.0462393333333333,CGB36797,188
1268,1268,117.830821,19.594571,0.046692,CGB36797,188
1608,1608,117.84744,50.166823,0.0225293333333333,CGB39562,189
1609,1609,117.886005,50.394546,0.0200436666666666,CGA1286,190
1610,1610,117.907038,50.407273,0.0229323333333333,CGA1286,190
1763,1763,118.001652,43.723483,0.0311026666666666,CGB56632,191
1319,1319,118.272279,23.009211,0.000192,CGB53968,192
377,377,118.571146,14.273042,0.01529,CGB4387,193
1478,1478,118.607734,35.073515,0.0140573333333333,CGB18081,194
378,378,118.831922,53.33128,0.024682,CGB41529,195
2079,2079,118.839498,53.299487,0.0245683333333333,CGB41529,195
1238,1238,119.036091,17.380686,0.0288673333333333,CGA1443,196
1236,1236,119.036121,17.365387,0.0283336666666666,CGA1443,196
2015,2015,119.095904,22.020922,0.023378,CGB9154,197
1256,1256,119.108736,18.751183,0.041099,CGB19240,198
2334,2334,119.212686,11.216741,0.0065306666666666,CGB17197,199
1243,1243,119.353494,17.842299,0.045092,CGB28391,200
1847,1847,119.542422,27.35132,0.0227633333333333,CGB22298,201
1553,1553,119.822476,42.008527,0.043619,CGB58570,202
1848,1848,119.831797,26.481441,0.022699,CGB15523,203
1556,1556,119.834867,42.057048,0.0245246666666666,CGB58570,202
1504,1504,119.855306,37.871126,0.0407443333333333,CGA1265,204
1806,1806,119.882553,37.881152,0.042182,CGA1265,204
2285,2285,119.883777,37.886984,0.041442,CGA1265,204
1791,1791,119.884591,37.8887,0.0404866666666666,CGA1265,204
2080,2080,119.898443,53.100226,0.018821,CGB18818,205
1849,1849,119.931757,25.245841,0.0261996666666666,CGA2085,206
1939,1939,119.937231,25.244164,0.0260433333333333,CGA2085,206
957,957,119.9402,18.403979,0.0418446666666666,CGB14561,207
379,379,119.944237,18.401771,0.041256,CGB14561,207
1132,1132,120.180233,8.638999,0.0140276666666666,CGB17650,208
907,907,120.195879,8.638922,0.0084986666666666,CGB17650,208
1502,1502,120.198663,37.728726,0.041697,CGA284,209
2156,2156,120.2171,9.958015,0.0437609999999999,CGB3257,210
1626,1626,120.24129,54.231973,0.0029803333333333,CGB34652,211
2366,2366,120.245418,8.926668,0.0134366666666666,CGB342,212
1392,1392,120.359757,27.823749,0.0413256666666666,CGA146,213
1551,1551,120.40284,41.990918,0.032688,CGA1430,214
1131,1131,120.416813,8.58962,0.0152373333333333,CGB58116,215
1552,1552,120.427398,42.005384,0.0317136666666666,CGA1430,214
1587,1587,120.434967,47.067265,0.0220453333333333,CGA2066,216
1177,1177,120.564791,13.471419,-0.00015,CGB30753,217
1224,1224,120.665075,16.367299,0.0398209999999999,CGA2144,218
1225,1225,120.676144,16.391924,0.0443673333333333,CGA2144,218
2081,2081,120.681494,16.36748,0.0449266666666666,CGA2144,218
2157,2157,120.735544,15.352828,0.0391803333333333,CGB20111,219
1532,1532,120.737244,40.413384,0.0425556666666666,CGA571,220
1533,1533,120.752212,40.416425,0.0404933333333333,CGA571,220
1629,1629,120.901702,54.674289,0.0332503333333333,CGB42262,221
2309,2309,121.032182,12.18255,0.0002806666666666,CGB1610,222
2415,2415,121.035481,8.992289,0.0154463333333333,CGA1527,223
1417,1417,121.185055,29.983912,0.0346533333333333,CGB44287,224
380,380,121.235413,5.065107,0.0341223333333333,CGB489,225
1363,1363,121.342475,25.456857,0.016932,CGB51873,226
1589,1589,121.352416,47.744156,0.0221193333333333,CGB33597,227
2016,2016,121.417846,41.240828,0.01285,CGB16417,228
1361,1361,121.655444,25.439573,0.0362853333333333,CGB21824,229
1940,1940,121.776618,7.88286,0.01544,CGA2264,230
1792,1792,121.807803,40.249594,0.0423793333333333,CGB44401,231
381,381,122.205628,47.343038,0.040553,CGB63291,232
1292,1292,122.265524,21.368133,0.0448836666666666,CGB54801,233
1807,1807,122.267037,38.982681,0.0407633333333333,CGB21115,234
2063,2063,122.363343,38.838053,0.0370646666666666,CGB60830,235
382,382,122.39988,41.594335,0.0022733333333333,CGB6408,236
4776,4776,122.469066,57.912571,0.026522,ABELL 0634,237
901,901,122.605015,34.004433,0.0173889999999999,CGA1714,238
1382,1382,122.759391,27.076457,0.0187736666666666,CGB66454,239
383,383,122.763555,57.029222,0.0280226666666666,CGB74499,240
2332,2332,122.928468,15.955429,0.0437566666666666,CGB49696,241
384,384,122.931173,41.554989,0.0315263333333333,CGA2094,242
1724,1724,123.04911,57.29668,0.02698,CGB38239,243
2082,2082,123.106374,21.572022,0.0444193333333333,CGB14126,244
1635,1635,123.132829,55.303306,0.029765,CGB70411,245
1270,1270,123.26574,19.776729,0.0003276666666666,CGA544,246
1793,1793,123.297574,41.509746,0.0385766666666666,CGB21311,247
2483,2483,123.383645,36.290042,0.0276866666666666,CGB26999,248
10101,10101,123.41466,58.135236,0.0270093333333333,ABELL 0634,237
1567,1567,123.437449,44.114506,0.0155426666666666,CGB9106,249
2083,2083,123.44708,51.896024,0.0395273333333333,CGA1981,250
10100,10100,123.585423,57.87511,0.0267696666666666,ABELL 0634,237
385,385,123.66717,49.061624,0.001823,CGB42134,251
4777,4777,123.68137,57.957474,0.0263566666666666,ABELL 0634,237
386,386,123.814458,10.281028,0.0461876666666666,CGA776,252
4778,4778,123.936925,58.320905,0.0270356666666666,ABELL 0634,237
1850,1850,123.945617,25.038968,0.0423676666666666,CGB21962,253
4779,4779,124.022125,58.005472,0.0260866666666666,ABELL 0634,237
10102,10102,124.063092,58.58975,0.0263076666666666,ABELL 0634,237
387,387,124.143463,24.493678,0.0296576666666666,CGB6650,254
1223,1223,124.289283,16.303981,0.0445076666666666,CGA1184,255
1222,1222,124.290857,16.297028,0.0438659999999999,CGA1184,255
1220,1220,124.309526,16.278446,0.0438346666666666,CGA1184,255
1616,1616,124.406634,52.043388,0.0235096666666666,CGA1122,256
2158,2158,124.449189,11.926417,0.034593,CGA262,257
2017,2017,124.474749,24.686685,0.0068853333333333,CGB51570,258
1546,1546,124.480613,41.46638,0.0380923333333333,CGB7048,259
1654,1654,124.519401,59.131076,0.0269626666666666,CGB45154,260
1726,1726,124.624564,44.658586,0.0408903333333333,CGB21764,261
1383,1383,124.651572,27.164659,0.0449136666666666,CGB67433,262
388,388,124.657791,27.152072,0.0464216666666666,CGB67433,262
1941,1941,124.667262,58.396182,0.0425023333333333,CGB24077,263
1651,1651,124.771012,57.077278,0.0285696666666666,CGB10157,264
2084,2084,124.889588,23.013041,0.0136663333333333,CGB46684,265
2085,2085,125.100435,56.765262,0.0437273333333333,CGA918,266
2444,2444,125.114796,56.749198,0.0431686666666666,CGA918,266
2086,2086,125.122623,21.737955,0.0256093333333333,CGA1247,267
2087,2087,125.13169,21.724654,0.025629,CGA1247,267
1300,1300,125.133793,21.720471,0.0435806666666666,CGA1247,267
1942,1942,125.264265,8.214076,0.0389916666666666,CGA1657,268
1127,1127,125.27552,8.193599,0.0393976666666666,CGA1657,268
2088,2088,125.336532,56.705732,0.0454726666666666,CGB30062,269
1851,1851,126.006875,3.539533,0.0344943333333333,CGB28047,270
389,389,126.009725,26.194954,0.044754,CGA304,271
1852,1852,126.036451,4.372324,0.0396616666666666,CGA2150,272
1853,1853,126.046975,4.358829,0.0308743333333333,CGA2150,272
888,888,126.115047,32.578608,0.045589,CGA1964,273
938,938,126.328989,20.398134,0.0152283333333333,CGB30798,274
2018,2018,126.867933,35.446257,0.014287,CGB13666,275
1060,1060,126.882396,2.809721,0.0343533333333333,CGB66035,276
9618,9618,127.09505,30.356409,0.045651,ABELL 0671,277
4780,4780,127.108954,30.407748,0.0443923333333333,ABELL 0671,277
8263,8263,127.133211,30.405424,0.0440836666666666,ABELL 0671,277
10480,10480,127.138124,30.475535,0.0464073333333333,ABELL 0671,277
10558,10558,127.151124,30.432875,0.0455809999999999,ABELL 0671,277
390,390,127.219467,58.203904,0.017697,CGB69811,278
9619,9619,127.233105,30.503023,0.045532,ABELL 0671,277
4781,4781,127.23696,30.449413,0.0452093333333333,ABELL 0671,277
9617,9617,127.251276,30.327691,0.046249,ABELL 0671,277
8264,8264,127.25618,30.521571,0.046122,ABELL 0671,277
9622,9622,127.284658,31.024544,0.046276,ABELL 0671,277
1904,1904,127.332892,25.236849,0.0385623333333333,CGB68417,279
9620,9620,127.356622,30.511993,0.0458663333333333,ABELL 0671,277
1188,1188,127.386233,14.450846,0.0196333333333333,CGB869,280
1632,1632,127.507932,54.978249,0.025831,CGB74399,281
1544,1544,127.604331,41.362105,0.0301156666666666,CGB54711,282
9621,9621,127.606542,30.701609,0.0402866666666666,ABELL 0671,277
1338,1338,128.06394,24.515645,0.0430903333333333,CGA1170,283
391,391,128.089908,24.528561,0.0431396666666666,CGA1170,283
958,958,128.256447,41.29929,0.0348723333333333,CGB29457,284
940,940,128.284135,0.162107,0.03078,CGB41672,285
1568,1568,128.30693,44.307743,-0.0003396666666666,CGB3210,286
2367,2367,128.382654,11.83825,0.0305763333333333,CGB16365,287
1158,1158,128.518325,12.306441,0.031677,CGA1120,288
1644,1644,128.531754,56.153706,0.0261376666666666,CGB23160,289
1428,1428,128.625231,30.664189,0.0199386666666666,CGB11293,290
392,392,128.632153,1.666113,0.0140483333333333,CGB6742,291
393,393,128.640541,1.671139,0.014382,CGB6742,291
1943,1943,128.658763,15.950102,0.0420933333333333,CGB50373,292
394,394,128.666217,38.362429,0.0407309999999999,CGA934,293
1818,1818,128.672042,38.359126,0.0410673333333333,CGA934,293
1817,1817,128.688183,38.342202,0.0401646666666666,CGA934,293
2089,2089,128.691368,20.627894,0.0156216666666666,CGB13794,294
395,395,128.714828,7.741269,0.0453833333333333,CGA422,295
1122,1122,128.726865,7.738833,0.045284,CGA422,295
1905,1905,128.735309,7.738417,0.045628,CGA422,295
2019,2019,128.78236,28.739694,0.025367,CGB59865,296
396,396,128.807646,28.753348,0.0068406666666666,CGB59865,296
889,889,128.877882,37.377306,0.030304,CGB10369,297
1637,1637,129.23664,55.677108,0.0423436666666666,CGA1891,298
1638,1638,129.284359,55.680769,0.045025,CGA1891,298
2090,2090,129.290142,55.670867,0.0456166666666666,CGA1891,298
2468,2468,129.474831,1.784492,0.0135306666666666,CGB16202,299
2051,2051,129.482267,5.639552,0.03436,CGB43522,300
1347,1347,129.520617,24.890884,0.0271889999999999,CGB43469,301
397,397,129.529449,24.884736,0.0282693333333333,CGB43469,301
398,398,129.545664,24.895272,0.0282806666666666,CGB43469,301
1765,1765,129.552763,52.724518,0.044532,CGA627,302
1854,1854,129.577542,4.376996,0.0461853333333333,CGA435,303
1855,1855,129.864559,43.249775,0.0432843333333333,CGB44179,304
1768,1768,129.951905,55.722338,0.037158,CGB10208,305
2020,2020,130.189232,32.054331,0.0257273333333333,CGB21045,306
1373,1373,130.521919,26.003269,0.043862,CGB71878,307
1816,1816,130.609113,38.848627,0.013184,CGB18531,308
2467,2467,130.670368,0.908959,0.044829,CGB48668,309
2021,2021,130.807952,40.814355,0.023996,CGB73887,310
399,399,130.919859,22.09411,0.0123976666666666,CGB24161,311
2091,2091,130.92972,22.070649,0.040227,CGB24161,311
1794,1794,131.017587,2.71154,0.0260823333333333,CGB10462,312
1389,1389,131.252757,27.538657,0.025661,CGB32538,313
400,400,131.316575,27.823744,0.0215036666666666,CGB987,314
401,401,131.347226,53.14965,0.0399956666666666,CGB39207,315
402,402,131.357279,32.949362,0.021401,CGA1590,316
1621,1621,131.360526,53.154451,0.030647,CGB39207,315
1766,1766,131.36506,53.148039,0.0310433333333333,CGB39207,315
403,403,131.382898,53.148136,0.0309413333333333,CGB39207,315
1819,1819,131.439645,41.323101,0.030326,CGB40535,317
2368,2368,131.590418,4.945557,0.04271,CGB18896,318
404,404,131.917484,25.893493,0.0218033333333333,CGB11496,319
959,959,131.923687,25.888207,0.021575,CGB11496,319
1438,1438,131.941129,31.917141,0.0456983333333333,CGB37818,320
2469,2469,131.99032,2.186309,-4e-05,CGB73072,321
1260,1260,131.997841,19.048987,0.0128103333333333,CGB7974,322
1764,1764,132.018866,52.235873,0.0402426666666666,CGB65887,323
1639,1639,132.2759,55.707454,0.0451176666666666,CGB65367,324
1623,1623,132.285016,53.780126,0.024515,CGA1399,325
1586,1586,132.408414,46.915534,0.0291693333333333,CGB57745,326
2447,2447,132.495241,20.150145,0.0439186666666666,CGB22610,327
405,405,132.549203,35.076385,0.0076576666666666,CGB7798,328
406,406,132.666342,36.467435,0.0251673333333333,CGA1629,329
1856,1856,132.686275,36.46753,0.0250996666666666,CGA1629,329
1624,1624,132.817023,53.982144,0.0450676666666666,CGB56278,330
2355,2355,132.874167,63.134166,-0.0003876666666666,CGB61203,331
2466,2466,133.139031,2.15096,-6e-05,CGB64511,332
1679,1679,133.285917,16.624861,0.02797,CGB5747,333
941,941,133.413649,0.758166,0.0411026666666666,CGB45540,334
1183,1183,133.431174,13.982329,0.0195816666666666,CGB12746,335
1001,1001,133.473507,0.304246,0.0282836666666666,CGB6246,336
1163,1163,134.175246,12.532835,0.0299563333333333,CGB5782,337
1520,1520,134.21402,39.463999,0.0283743333333333,CGB6514,338
1767,1767,134.425176,54.540813,0.0383726666666666,CGB66820,339
2022,2022,134.455662,48.866902,0.0173816666666666,CGB10835,340
1596,1596,134.464687,48.862011,0.017111,CGB10835,340
2464,2464,134.618988,0.08804,0.0284303333333333,CGB25321,341
407,407,134.773869,53.771657,0.0077603333333333,CGB10388,342
2325,2325,134.923204,21.199147,0.0103213333333333,CGB59546,343
1169,1169,134.968866,13.179012,0.029678,CGA722,344
408,408,134.972263,13.181994,0.030808,CGA722,344
1384,1384,135.327365,27.235508,0.0405453333333333,CGB31766,345
1687,1687,135.35887,49.354921,0.0275606666666666,CGA1481,346
409,409,135.380004,49.325434,0.027319,CGA1481,346
1600,1600,135.39677,49.310907,0.027304,CGA1481,346
1656,1656,135.74068,59.68738,0.044833,CGB67600,347
410,410,136.162506,18.464444,0.0113263333333333,CGB28603,348
2159,2159,136.41151,18.076674,0.0292033333333333,CGB26542,349
960,960,136.422549,25.540563,0.009644,CGB484,350
890,890,136.698914,37.319708,0.0240333333333333,CGA1387,351
11447,11447,136.780209,-9.587056,0.0443866666666666,ABELL 0754,352
11443,11443,136.8225,-9.597111,0.0429833333333333,ABELL 0754,352
1465,1465,136.912,34.006138,0.0436296666666666,CGB7396,353
1499,1499,136.947046,37.583792,0.0216216666666666,CGB65073,354
4782,4782,137.111023,-9.626846,0.043633,ABELL 0754,352
1682,1682,137.152287,5.291085,0.0019843333333333,CGB1022,355
11086,11086,137.182113,-9.587137,0.0468923333333333,ABELL 0754,352
1857,1857,137.192544,37.349837,0.029932,CGB17998,356
6728,6728,137.21227,-9.099222,0.0440266666666666,ABELL 0754,352
11109,11109,137.302732,-9.643102,0.0465066666666666,ABELL 0754,352
127,127,137.334618,15.80606,0.0288066666666666,HCG36,357
2310,2310,137.336784,15.796489,0.0119836666666666,CGB51371,358
128,128,137.343948,15.796109,0.0126106666666666,HCG36,357
2361,2361,137.344282,12.008676,0.016747,CGB68574,359
2286,2286,137.438108,6.373167,0.018537,CGA749,360
11334,11334,137.464956,-9.734827,0.0469143333333333,ABELL 0754,352
1263,1263,137.474515,19.33274,0.028453,CGB36207,361
11328,11328,137.557375,-9.646417,0.0412733333333333,ABELL 0754,352
1462,1462,137.648379,33.732738,0.0112913333333333,CGA1289,362
1820,1820,137.672472,43.49056,0.036219,CGB22600,363
11333,11333,137.7105,-9.271667,0.0446433333333333,ABELL 0754,352
2459,2459,137.893335,19.975,0.0273866666666666,CGB44620,364
866,866,137.938789,35.405115,0.0060663333333333,CGB24134,365
411,411,138.039734,35.53159,0.006264,CGB57612,366
132,132,138.38772,30.000032,0.022372,HCG37,367
130,130,138.39114,30.014271,0.0203846666666666,HCG37,367
131,131,138.391733,30.039814,0.0213846666666666,HCG37,367
129,129,138.405597,29.999515,0.0244553333333333,HCG37,367
133,133,138.414495,29.992932,0.0224986666666666,HCG37,367
412,412,138.521169,40.113726,0.0087446666666666,CGB79,368
1540,1540,138.648197,40.923363,0.0089556666666666,CGB25050,369
413,413,138.719707,23.459792,0.0348886666666666,CGB914,370
414,414,138.735288,39.261965,0.0083526666666666,CGB12709,371
1325,1325,138.747329,23.527044,0.0268386666666666,CGB30211,372
415,415,138.815175,48.66488,0.009251,CGB9128,373
416,416,138.861795,31.401588,0.006273,CGA1801,374
1244,1244,138.984435,17.929977,0.0289703333333333,CGB20453,375
7286,7286,139.012608,34.231506,0.0320686666666666,ABELL 0779,376
891,891,139.057783,35.182938,0.017382,CGB74663,377
2287,2287,139.059507,35.181553,0.0174033333333333,CGB74663,377
1378,1378,139.138869,26.648049,0.0253583333333333,CGB5479,378
2092,2092,139.16505,27.378722,0.0442936666666666,CGA1065,379
417,417,139.180629,45.82693,0.026176,CGB4800,380
418,418,139.191978,45.813678,0.02602,CGB4800,380
9675,9675,139.218718,34.589529,0.0318746666666666,ABELL 0779,376
10562,10562,139.297677,34.253066,0.0222489999999999,ABELL 0779,376
9664,9664,139.340448,34.122105,0.02214,ABELL 0779,376
1396,1396,139.364331,28.103523,0.035468,CGB2198,381
9638,9638,139.379673,33.475508,0.0220486666666666,ABELL 0779,376
10563,10563,139.398584,33.653835,0.0228056666666666,ABELL 0779,376
9624,9624,139.418995,33.014625,0.0232166666666666,ABELL 0779,376
10564,10564,139.43508,34.052837,0.0424203333333333,ABELL 0779,376
10321,10321,139.436659,34.002064,0.0424896666666666,ABELL 0779,376
10565,10565,139.43728,34.156835,0.022221,ABELL 0779,376
9657,9657,139.459141,33.930928,0.041913,ABELL 0779,376
9660,9660,139.464966,33.974326,0.042804,ABELL 0779,376
10566,10566,139.474167,33.838182,0.0213186666666666,ABELL 0779,376
4783,4783,139.484318,34.509247,0.023229,ABELL 0779,376
2380,2380,139.492503,15.384443,0.0381166666666666,CGB5490,382
9666,9666,139.571982,34.160507,0.0429346666666666,ABELL 0779,376
4784,4784,139.579128,33.556932,0.023873,ABELL 0779,376
4785,4785,139.601015,33.867509,0.0220253333333333,ABELL 0779,376
8265,8265,139.639477,34.344897,0.045905,ABELL 0779,376
4786,4786,139.641528,34.293853,0.0216476666666666,ABELL 0779,376
4787,4787,139.646761,33.86794,0.024009,ABELL 0779,376
9633,9633,139.655696,33.388118,0.0420526666666666,ABELL 0779,376
1858,1858,139.668549,39.458464,0.0272063333333333,CGB28401,383
6729,6729,139.672827,33.41807,0.0422086666666666,ABELL 0779,376
9653,9653,139.676272,33.748317,0.0444486666666666,ABELL 0779,376
419,419,139.677181,16.482647,0.0340393333333333,CGB15,384
9658,9658,139.678283,33.943055,0.0229503333333333,ABELL 0779,376
4788,4788,139.683176,34.378288,0.022221,ABELL 0779,376
9652,9652,139.685327,33.731193,0.0232503333333333,ABELL 0779,376
2093,2093,139.715467,29.137252,0.027305,CGB15244,385
2077,2077,139.727444,33.526607,0.0189973333333333,CGB16552,386
9665,9665,139.744251,34.133713,0.0223143333333333,ABELL 0779,376
9649,9649,139.760643,33.695165,0.023474,ABELL 0779,376
9656,9656,139.773708,33.930069,0.0209929999999999,ABELL 0779,376
9635,9635,139.794372,33.425011,0.023378,ABELL 0779,376
4789,4789,139.822747,34.008184,0.0237396666666666,ABELL 0779,376
4790,4790,139.82925,33.880788,0.0232983333333333,ABELL 0779,376
9641,9641,139.842264,33.603434,0.0219256666666666,ABELL 0779,376
4791,4791,139.843528,33.742764,0.026528,ABELL 0779,376
4792,4792,139.850685,33.623995,0.021133,ABELL 0779,376
8266,8266,139.863861,33.79091,0.0192603333333333,ABELL 0779,376
9655,9655,139.866319,33.872655,0.038034,ABELL 0779,376
9644,9644,139.866889,33.652594,0.023653,ABELL 0779,376
4793,4793,139.876224,33.648409,0.023716,ABELL 0779,376
9636,9636,139.880249,33.434386,0.022653,ABELL 0779,376
420,420,139.883259,19.611298,0.034232,CGA2081,387
2160,2160,139.888148,19.612626,0.0345166666666666,CGA2081,387
4794,4794,139.895078,33.888074,0.0214263333333333,ABELL 0779,376
4795,4795,139.900171,33.428322,0.0234873333333333,ABELL 0779,376
